cliente,precio_venta,peso,t_id,fecha_venta,hora_venta,tipo,fecha_recogida,hora_recogida,lote,marca,coste_inicial,proveedor
CompraMaestra,3.767891227728602,253.16929843837843,cene16051.png,2022/09/05,11:00,Guava,2022/09/05,05:00,I69T69M54L53M46V78M,AromasCelestiales,2.194752351488304,Fitosanitarios BioPro
CompraMaestra,2.9564914930079738,128.40047797741138,ene01681.png,2022/09/09,05:00,Guava,2022/09/08,23:00,K78K48M54T49J80T71,BrisaFrutal,1.5000224532543205,Ganadería Orgánica TierraFértil
CompraMaestra,2.6922093861554304,355.1058714583611,ene01951.png,2022/09/07,03:00,Guava,2022/09/06,18:00,K78K48M57Q49J80T71,ArteFrutal,1.4814390364009715,Semillero Genético BioCampo
CompraMaestra,3.9770552133838857,376.4688668635899,ene02071.png,2022/09/01,06:00,Guava,2022/09/14,14:00,K78K48N48S49J80T71,ExóticoManjar,1.8463279441428808,Tecnosembradoras del Sur
CompraMaestra,4.303452249079648,322.29441072460145,ene02461.png,2022/09/30,12:00,Guava,2022/09/30,00:00,K78K48N52R49J80T71,FiestaSabor,2.2157697462732497,Veterinaria EcoAnimal
CompraMaestra,2.3931740276897435,293.26587673370483,ene02581.png,2022/09/11,21:00,Guava,2022/09/11,12:00,K78K48N53T49J80T71,FiestaSabor,1.2853904652667132,Herramientas Agroindustriales Gómez
CompraMaestra,3.413674365569193,177.89774612357007,ene04651.png,2022/09/10,10:00,Guava,2022/09/10,01:00,K78K48P54Q49J80T71,AventuraFrutal,1.4427917000036017,AgroSuministros del Campo
CompraMaestra,3.587128414251312,365.5591371831993,ene05161.png,2022/09/13,03:00,Guava,2022/09/13,01:00,K78K48Q49R49J80T71,TesoroNaturaleza,1.886447774111474,Insecticidas Ecológicos Reyes
CompraMaestra,4.215630303847345,481.0366332145601,ene07261.png,2022/09/26,18:00,Guava,2022/09/26,06:00,K78K48S50R49J80T71,GourmetFrutas,2.6175377832586664,EcoRiego Soluciones
CompraMaestra,5.224791907631138,419.19606748403976,ene08581.png,2022/09/13,16:00,Guava,2022/09/13,10:00,K78K48T53T49J80T71,SaborNativo,3.5252861303099525,Fertilizantes Naturales del Valle
CompraMaestra,4.183331987798755,345.8569185335952,ene11671.png,2022/09/23,01:00,Guava,2022/09/22,17:00,K78K49M54S49J80T71,ExóticoManjar,2.3462338505195603,RiegoSmart Innovación
CompraMaestra,4.195318533373259,279.3384083070554,ene11911.png,2022/09/28,14:00,Guava,2022/09/28,07:00,K78K49M57M49J80T71,EmbrujoFrutal,2.7409863663674043,Fertilizantes Naturales del Valle
CompraMaestra,4.328556456802205,198.11954590507327,ene13651.png,2022/09/24,05:00,Guava,2022/09/23,19:00,K78K49O54Q49J80T71,SinfoníaDelicias,2.4018546721208613,AgroSuministros del Campo
CompraMaestra,3.3671925975567065,332.3121892149512,ene14341.png,2022/09/09,02:00,Guava,2022/09/08,17:00,K78K49P51P49J80T71,PaladarDorado,1.837734479133752,Ganadería Orgánica TierraFértil
CompraMaestra,3.5645274881311853,321.7248817853754,ene15481.png,2022/09/10,10:00,Guava,2022/09/10,07:00,K78K49Q52T49J80T71,FantasíaDelicia,1.9580988667061467,Semillas Innovadoras S.A.
CompraMaestra,2.944686641540599,213.83687603204945,scene07921.png,2022/09/13,06:00,Guava,2022/09/12,21:00,C67K78K48S57N49J80T71,SinfoníaDelicias,1.681647297152587,Veterinaria EcoAnimal
CompraMaestra,4.128142824164335,239.7988916847704,scene08161.png,2022/09/30,10:00,Guava,2022/09/30,02:00,C67K78K48T49R49J80T71,FiestaSabor,1.650270668290429,Tecnosembradoras del Sur
CompraMaestra,2.6317887928597488,458.56369408993913,scene08861.png,2022/09/24,11:00,Guava,2022/09/24,06:00,C67K78K48T56R49J80T71,FrescoDelValle,1.9325855854768503,Carnes Sostenibles CampoReal
CompraMaestra,3.5461804888287314,290.5565277273379,scene09441.png,2022/09/02,07:00,Guava,2022/09/02,03:00,C67K78K48U52P49J80T71,EncantoNativo,2.4688177436015875,Pecuaria Moderna Alcaraz
CompraMaestra,3.980053707322676,420.769949820587,scene11901.png,2022/09/10,10:00,Guava,2022/09/10,02:00,C67K78K49M57L49J80T71,VibranteSabores,2.3513776833796327,AgroEnvases Sostenibles
CompraMaestra,3.3399020941869497,248.46219270147773,scene14721.png,2022/09/30,09:00,Guava,2022/09/30,02:00,C67K78K49P55N49J80T71,PaladarDorado,2.7933193337163846,EcoRiego Soluciones
CompraMaestra,4.682498020277071,300.80289483823134,Guava10.png,2022/09/11,22:00,Guava,2022/09/11,17:00,M85G86G49L46V78M,AventuraFrutal,2.7677539371407303,Apícola EcoMiel
CompraMaestra,3.409019136241354,70.28106245694084,Guava1019.png,2022/10/01,01:00,Guava,2022/09/30,22:00,M85G86G49L49U46V78M,RincónFrutas,2.257940810485622,EcoFungicidas Morales
CompraMaestra,,132.61325567430774,Guava1049.png,2022/09/15,13:00,Guava,2022/09/15,09:00,M85G86G49L52U46V78M,TropicalSabor,2.151173176465844,EcoFungicidas Morales
CompraMaestra,3.73474118390671,337.4045139142372,Guava1105.png,2022/09/30,02:00,Guava,2022/09/29,22:00,M85G86G49M48Q46V78M,ManjarFruity,2.782985411989233,AgroQuímicos Naturales BioCultivos
CompraMaestra,3.366465440251196,375.25959993095137,Guava1154.png,2022/09/23,08:00,Guava,2022/09/23,02:00,M85G86G49M53P46V78M,JugosoAroma,1.846965219078987,Tractores Eficientes Delgado
CompraMaestra,2.894155294031725,297.63534386651065,Guava1183.png,2022/09/01,06:00,Guava,2022/09/12,21:00,M85G86G49M56O46V78M,DeliciosoEdén,2.3666750960137484,Agronutrientes del Futuro
CompraMaestra,3.745025617544097,279.2983042993476,Guava1193.png,2022/09/24,16:00,Guava,2022/09/24,13:00,M85G86G49M57O46V78M,CítricosSelectos,2.1260202952568896,Mallas AgroProtección García
CompraMaestra,4.4238237287130815,275.2334552925089,Guava1237.png,2022/09/06,09:00,Guava,2022/09/06,01:00,M85G86G49N51S46V78M,DeliciosoEdén,2.681244984496887,Ganadería Orgánica TierraFértil
CompraMaestra,2.9177748525950333,335.6990783296403,Guava1364.png,2022/09/04,08:00,Guava,2022/09/03,22:00,M85G86G49O54P46V78M,AventuraFrutal,2.213217884641575,AgroEnvases Sostenibles
CompraMaestra,4.572463855195682,390.99816185915455,Guava1427.png,2022/09/20,07:00,Guava,2022/09/20,00:00,M85G86G49P50S46V78M,PlacerFrutado,2.4304725469465454,Semillas Innovadoras S.A.
CompraMaestra,2.129197068616025,292.1009744656947,Guava1437.png,2022/09/21,10:00,Guava,2022/09/21,03:00,M85G86G49P51S46V78M,EncantoNativo,1.657097090017789,AgroSoftware Soluciones
CompraMaestra,3.468087769313149,346.4277080874833,Guava1461.png,2022/09/30,17:00,Guava,2022/09/30,10:00,M85G86G49P54M46V78M,ArteFrutal,1.9184375023537004,Avícola San José
CompraMaestra,1.9743942479225227,410.3385420055596,Guava1467.png,2022/09/16,00:00,Guava,2022/09/15,21:00,M85G86G49P54S46V78M,FrescuraMágica,1.035266456797144,RiegoSmart Innovación
CompraMaestra,3.227543138020832,396.8460035556079,Guava1487.png,2022/09/29,00:00,Guava,2022/09/28,15:00,M85G86G49P56S46V78M,DeliciaNaturaleza,1.7285956836964762,EcoFungicidas Morales
CompraMaestra,4.302725291362032,404.9525381115204,Guava1589.png,2022/09/26,15:00,Guava,2022/09/26,08:00,M85G86G49Q56U46V78M,JugosoAroma,1.1489485253000384,Energía Renovable AgroSol
CompraMaestra,2.7866650783450693,407.8242124596458,Guava162.png,2022/09/12,01:00,Guava,2022/09/11,16:00,M85G86G49R50J80T71,MaravillaJugosa,1.4819270818122643,Maquinaria Agrícola Avanzada
CompraMaestra,2.4679404341008357,453.8325254884571,Guava188.png,2022/09/27,03:00,Guava,2022/09/26,22:00,M85G86G49T56J80T71,ParaísoFrutal,0.7271709065380956,Apícola EcoMiel
CompraMaestra,3.793113289295427,284.3926132499066,Guava21.png,2022/09/22,08:00,Guava,2022/09/22,02:00,M85G86G50M46V78M,FrescoDelValle,2.285394799867837,Herramientas Agroindustriales Gómez
CompraMaestra,2.6260092798973704,272.72002408696835,Guava214.png,2022/09/05,05:00,Guava,2022/09/04,19:00,M85G86G50M52J80T71,ExquisitoJardín,1.5564404388132125,Herramientas Agroindustriales Gómez
CompraMaestra,2.4526793620180296,158.29203071856887,Guava224.png,2022/09/22,22:00,Guava,2022/09/22,15:00,M85G86G50N52J80T71,FrutaDulce,1.399619184139656,Avícola San José
CompraMaestra,3.4784861572769943,379.1235855405855,Guava317.png,2022/09/11,17:00,Guava,2022/09/11,08:00,M85G86G51M55J80T71,AventuraFrutal,1.881899738155206,Mallas AgroProtección García
CompraMaestra,3.386476872915302,281.63359628097686,Guava318.png,,,Guava,2022/09/23,22:00,M85G86G51M56J80T71,SinfoníaDelicias,2.245747551200321,Pesca Sustentable Oceanica
CompraMaestra,3.870967607285336,135.42644151458276,Guava352.png,2022/09/21,08:00,Guava,2022/09/21,01:00,M85G86G51Q50J80T71,EncantoNativo,2.634822245521484,Maquinaria Agrícola Avanzada
CompraMaestra,3.9647300178685168,272.4617510594008,Guava436.png,2022/09/25,00:00,Guava,2022/09/24,18:00,M85G86G52O54J80T71,FiestaSabor,2.0988904280922296,Pesca Sustentable Oceanica
CompraMaestra,3.1416303481030203,247.3129468705075,Guava439.png,2022/09/16,02:00,Guava,2022/09/15,23:00,M85G86G52O57J80T71,AromasCelestiales,2.08312931258875,Insecticidas Ecológicos Reyes
CompraMaestra,3.35884704094864,399.19187975392254,Guava480.png,2022/09/27,12:00,Guava,2022/09/27,07:00,M85G86G52T48J80T71,AventuraFrutal,1.290880782646349,Cultivos Hidropónicos Innovagro
CompraMaestra,3.0492412423703543,352.93720790961544,Guava488.png,2022/09/20,21:00,Guava,2022/09/20,13:00,M85G86G52T56J80T71,EmbrujoFrutal,1.905472734541902,Semillero Genético BioCampo
CompraMaestra,3.815627412890419,268.3885343701997,Guava63.png,2022/09/03,01:00,Guava,2022/09/02,21:00,M85G86G54O46V78M,ExóticoManjar,2.2361579082523506,Cosechadoras Progresivas SA
CompraMaestra,3.8137182834277032,277.5628181643188,Guava660.png,2022/09/22,06:00,Guava,2022/09/21,20:00,M85G86G54R48J80T71,RincónFrutas,3.3160591995104167,Vivero Verde Esperanza
CompraMaestra,2.9599432335216638,383.90436159688414,Guava688.png,2022/09/18,04:00,Guava,2022/09/17,20:00,M85G86G54T56J80T71,DeliciaNaturaleza,1.8205296133668003,Fertilizantes Naturales del Valle
CompraMaestra,4.09742716154761,329.78113263520754,Guava730.png,2022/09/12,10:00,Guava,2022/09/12,05:00,M85G86G55O48J80T71,FrutaDulce,1.847070517489329,Veterinaria EcoAnimal
CompraMaestra,3.798498331752216,492.0160140839264,Guava741.png,2022/09/09,03:00,Guava,2022/09/08,17:00,M85G86G55P49J80T71,ArteFrutal,2.158848130300986,Maquinaria Agrícola Avanzada
CompraMaestra,3.1312748922513025,336.3371049028975,Guava744.png,2022/09/18,10:00,Guava,2022/09/18,09:00,M85G86G55P52J80T71,EncantoNativo,1.999527465495082,Pecuaria Moderna Alcaraz
CompraMaestra,3.274723512565944,231.8785362783621,Guava755.png,2022/09/19,11:00,Guava,2022/09/19,04:00,M85G86G55Q53J80T71,VibranteSabores,1.9798074730862183,Vivero Verde Esperanza
CompraMaestra,3.7450198533273817,546.744970100229,Guava781.png,2022/09/26,00:00,Guava,2022/09/25,16:00,M85G86G55T49J80T71,TropicalSabor,1.9017618810458825,Avícola San José
CompraMaestra,3.7584974823094326,370.9196232752616,Guava96.png,2022/09/22,13:00,Guava,2022/09/22,05:00,M85G86G57R46V78M,FrutaDulce,1.9853264715426024,Productos Lácteos EcoLeche
CompraMaestra,2.6697013409965957,246.33346146219657,Guava985.png,2022/09/08,00:00,Guava,2022/09/07,20:00,M85G86G57T53J80T71,FrescuraMágica,1.83662184879275,Tecnosembradoras del Sur
CompraMaestra,2.9648165706360032,238.4499334870635,Guava989.png,2022/09/12,22:00,Guava,2022/09/12,21:00,M85G86G57T57J80T71,ParaísoFrutal,1.8926741690648088,AgroSuministros del Campo
CompraMaestra,4.490720600151428,323.23291082746266,Guava995.png,2022/09/27,08:00,Guava,2022/09/27,03:00,M85G86G57U53J80T71,CosechaDivina,2.781747431396284,Tecnosembradoras del Sur
CompraMaestra,4.799109261892227,243.06567826671943,1GuavaÒÇé2474 resized.png,2022/10/01,06:00,Guava,2022/09/30,23:00,M71E65F65T199K50P55P82K83O90K68J80T71,TesoroNaturaleza,3.3313382321818104,Fitosanitarios BioPro
CompraMaestra,4.571146029346325,296.4810811139782,1GuavaÒÇé2491 resized.jpg,2022/09/06,03:00,Guava,2022/09/05,18:00,M71E65F65T199K50P57M82K83O90K68J74V71,FiestaSabor,2.5343465727064776,Fitosanitarios BioPro
CompraMaestra,2.868897052625744,332.4219659054942,1GuavaÒÇé2493.png,2022/09/09,18:00,Guava,2022/09/09,11:00,M71E65F65T199K50P57O46V78M,JugosoAroma,2.4756598213274184,Avícola San José
CompraMaestra,4.251896851011348,226.91439354792945,1GuavaÒÇé2494 resized resized.png,2022/09/15,19:00,Guava,2022/09/15,14:00,M71E65F65T199K50P57P82K83O90K68B69C73J69J46V78M,FrescoDelValle,1.99966487828498,Reforestación Ecológica VerdeVida
CompraMaestra,3.304031113639057,465.7457163139373,1GuavaÒÇé2500 resized.jpg,2022/09/19,21:00,Guava,2022/09/19,12:00,M71E65F65T199K50Q48L82K83O90K68J74V71,PlacerFrutado,1.945075506846509,Carnes Sostenibles CampoReal
CompraMaestra,3.8029313156886735,392.368571448206,1GuavaÒÇé2503 resized resized.png,2022/09/03,18:00,Guava,2022/09/03,17:00,M71E65F65T199K50Q48O82K83O90K68B69C73J69J46V78M,PlacerFrutado,1.6849373333237587,Productos Lácteos EcoLeche
CompraMaestra,3.097769067569234,36.32034525310229,1GuavaÒÇé2507 resized.jpg,2022/09/02,22:00,Guava,2022/09/02,13:00,M71E65F65T199K50Q48S82K83O90K68J74V71,EncantoNativo,1.2373743590004072,Ganadería Orgánica TierraFértil
CompraMaestra,3.0604321042337044,334.8101636403819,1GuavaÒÇé2507.png,2022/09/16,20:00,Guava,2022/09/16,09:00,M71E65F65T199K50Q48S46V78M,GourmetFrutas,2.231119621790243,Mallas AgroProtección García
CompraMaestra,3.090355149061444,558.7659729383251,1GuavaÒÇé2524 resized resized.png,2022/09/23,12:00,Guava,2022/09/23,04:00,M71E65F65T199K50Q50P82K83O90K68B69C73J69J46V78M,FrescoDelValle,1.53184261765936,Silos y Almacenes AgroVault
CompraMaestra,2.3221988291656195,338.78438268216587,1GuavaÒÇé2535 resized resized.png,2022/09/23,15:00,Guava,2022/09/23,10:00,M71E65F65T199K50Q51Q82K83O90K68B69C73J69J46V78M,ExquisitoJardín,1.0580899126773446,Pecuaria Moderna Alcaraz
CompraMaestra,4.360373342751295,147.08353207537158,1GuavaÒÇé2538 resized.png,2022/09/26,12:00,Guava,2022/09/26,07:00,M71E65F65T199K50Q51T82K83O90K68J80T71,JugosoAroma,2.4748123065346954,Tractores Eficientes Delgado
CompraMaestra,3.421577290257005,322.19296103751685,1GuavaÒÇé2544.png,2022/09/29,14:00,Guava,2022/09/29,08:00,M71E65F65T199K50Q52P46V78M,DulceEncanto,2.4219485931474773,Energía Renovable AgroSol
CompraMaestra,2.957967998143505,289.4649938617068,1GuavaÒÇé2558 resized.jpg,2022/09/13,16:00,Guava,2022/09/13,12:00,M71E65F65T199K50Q53T82K83O90K68J74V71,FrescuraInigualable,1.4859813930885335,Herramientas Agroindustriales Gómez
CompraMaestra,3.2790604360439053,191.85586859853083,1GuavaÒÇé2568 resized.jpg,2022/09/07,10:00,Guava,2022/09/07,06:00,M71E65F65T199K50Q54T82K83O90K68J74V71,FrutaDulce,1.6508148915143075,Pesca Sustentable Oceanica
CompraMaestra,3.3369650192974576,115.43962227890248,1GuavaÒÇé2570 resized resized.png,2022/09/05,03:00,Guava,2022/09/04,16:00,M71E65F65T199K50Q55L82K83O90K68B69C73J69J46V78M,TropicalSabor,1.9172526459365924,Fitosanitarios BioPro
CompraMaestra,3.2891088667401305,334.2803863077903,1GuavaÒÇé2572 resized resized.png,2022/09/03,18:00,Guava,2022/09/03,11:00,M71E65F65T199K50Q55N82K83O90K68B69C73J69J46V78M,SabrosoEdén,2.4662446409269694,Energía Renovable AgroSol
CompraMaestra,4.833519449810268,215.02040305396076,1GuavaÒÇé2572 resized.jpg,2022/09/09,14:00,Guava,2022/09/09,14:00,M71E65F65T199K50Q55N82K83O90K68J74V71,FiestaSabor,2.5981862050156828,AgroSoftware Soluciones
CompraMaestra,2.722756287230222,118.44258825556612,1GuavaÒÇé2580.png,2022/09/10,05:00,Guava,2022/09/10,01:00,M71E65F65T199K50Q56L46V78M,PlacerFrutado,1.8476699480853225,Mallas AgroProtección García
CompraMaestra,3.1378590794042887,372.29405891167255,1GuavaÒÇé2584.png,2022/09/19,20:00,Guava,2022/09/19,16:00,M71E65F65T199K50Q56P46V78M,AromasCelestiales,2.897698666508489,Cosechadoras Progresivas SA
CompraMaestra,2.33469022745532,459.4861131419764,1GuavaÒÇé2587 resized.jpg,2022/09/11,19:00,Guava,2022/09/11,10:00,M71E65F65T199K50Q56S82K83O90K68J74V71,PlacerFrutado,,Vivero Verde Esperanza
CompraMaestra,4.041947935489888,397.7602243889671,1GuavaÒÇé2588.png,2022/09/08,19:00,Guava,2022/09/08,15:00,M71E65F65T199K50Q56T46V78M,ManjarFruity,2.2276464166344625,Fitosanitarios BioPro
CompraMaestra,2.797705531950663,97.60941683810852,1GuavaÒÇé2597 resized.jpg,2022/10/01,05:00,Guava,2022/09/30,20:00,M71E65F65T199K50Q57S82K83O90K68J74V71,CosechaDivina,2.081011139627494,Agronutrientes del Futuro
CompraMaestra,3.815024121867604,333.2697533605553,1GuavaÒÇé2598 resized.jpg,2022/09/07,21:00,Guava,2022/09/07,15:00,M71E65F65T199K50Q57T82K83O90K68J74V71,JugosoAroma,2.355933872099357,Agrícola Solaris Energía
CompraMaestra,3.547539151858876,383.75887354414346,1GuavaÒÇé2605.png,2022/09/18,13:00,Guava,2022/09/18,09:00,M71E65F65T199K50R48Q46V78M,BrisaFrutal,1.5821238275374034,AgroQuímicos Naturales BioCultivos
CompraMaestra,4.127339119511944,389.31966846047743,1GuavaÒÇé2616 resized.png,2022/09/02,22:00,Guava,2022/09/02,17:00,M71E65F65T199K50R49R82K83O90K68J80T71,VibranteSabores,1.7794860356125095,Cosechadoras Progresivas SA
CompraMaestra,2.490777798348292,430.2863883367818,1GuavaÒÇé2625 resized.jpg,2022/09/24,02:00,Guava,2022/09/24,00:00,M71E65F65T199K50R50Q82K83O90K68J74V71,PaladarDorado,1.422922618986735,Productos Lácteos EcoLeche
CompraMaestra,2.4987213329393403,376.2030738906975,1GuavaÒÇé2628.png,2022/09/14,17:00,Guava,2022/09/14,09:00,M71E65F65T199K50R50T46V78M,SabrosoEdén,1.2459692694526483,Agrícola Solaris Energía
CompraMaestra,3.2600001510356686,339.6568781830561,1GuavaÒÇé2638 resized.png,2022/09/22,22:00,Guava,2022/09/22,18:00,M71E65F65T199K50R51T82K83O90K68J80T71,DulceEncanto,1.4973920418536872,Cultivos Hidropónicos Innovagro
CompraMaestra,2.9347026026103435,506.4441058638893,1GuavaÒÇé2649 resized.jpg,2022/09/28,17:00,Guava,2022/09/28,07:00,M71E65F65T199K50R52U82K83O90K68J74V71,ExquisitoJardín,1.5621602258468847,Fertilizantes Naturales del Valle
CompraMaestra,3.20931350881741,287.53764148681523,1GuavaÒÇé2654.png,2022/09/08,08:00,Guava,2022/09/08,05:00,M71E65F65T199K50R53P46V78M,RicoBosque,1.7051768310832889,Apícola EcoMiel
CompraMaestra,2.9601432237383283,167.98097765478585,1GuavaÒÇé2659 resized.png,2022/09/12,20:00,Guava,2022/09/12,15:00,M71E65F65T199K50R53U82K83O90K68J80T71,TesoroNaturaleza,1.9249815621375976,Carnes Sostenibles CampoReal
CompraMaestra,3.8713278956222767,319.5815849165484,1GuavaÒÇé2681 resized resized.png,2022/09/24,22:00,Guava,2022/09/24,14:00,M71E65F65T199K50R56M82K83O90K68B69C73J69J46V78M,EmbrujoFrutal,1.3697379787783106,AgroQuímicos Naturales BioCultivos
CompraMaestra,2.7732548085481428,393.70045894629743,1GuavaÒÇé2685 resized resized.png,2022/09/27,16:00,Guava,2022/09/27,07:00,M71E65F65T199K50R56Q82K83O90K68B69C73J69J46V78M,SabrosoEdén,1.7280239473681993,Pesca Sustentable Oceanica
CompraMaestra,3.219167768126354,324.3657154901335,1GuavaÒÇé2709 resized.png,2022/09/18,08:00,Guava,2022/09/17,19:00,M71E65F65T199K50S48U82K83O90K68J80T71,MaravillaJugosa,1.746964759609911,Fitosanitarios BioPro
CompraMaestra,4.336052943137114,414.7613502067977,1GuavaÒÇé2716 resized.png,2022/09/02,06:00,Guava,2022/09/02,03:00,M71E65F65T199K50S49R82K83O90K68J80T71,RincónFrutas,2.759768150451725,Fitosanitarios BioPro
CompraMaestra,3.953181450102469,127.42566539358016,1GuavaÒÇé2727 resized resized.png,2022/09/24,17:00,Guava,2022/09/24,08:00,M71E65F65T199K50S50S82K83O90K68B69C73J69J46V78M,JugosoAroma,2.32356846203631,EcoFungicidas Morales
CompraMaestra,4.199620885446301,290.35870544751003,1GuavaÒÇé2735 resized.jpg,2022/09/27,08:00,Guava,2022/09/26,18:00,M71E65F65T199K50S51Q82K83O90K68J74V71,RicoBosque,1.8069582965959432,AgroSoftware Soluciones
CompraMaestra,3.65489927605652,447.8155621314057,1GuavaÒÇé2735 resized.png,2022/09/23,12:00,Guava,2022/09/23,09:00,M71E65F65T199K50S51Q82K83O90K68J80T71,JugosoAroma,2.9320516113585056,Reforestación Ecológica VerdeVida
CompraMaestra,2.785229277728748,358.3571253797936,1GuavaÒÇé2742 resized resized.png,2022/09/26,10:00,Guava,2022/09/26,01:00,M71E65F65T199K50S52N82K83O90K68B69C73J69J46V78M,PaladarDorado,1.46460856687334,AgroQuímicos Naturales BioCultivos
CompraMaestra,4.441334060089884,373.5357637402866,1GuavaÒÇé2760.png,2022/09/27,15:00,Guava,2022/09/27,11:00,M71E65F65T199K50S54L46V78M,DeliciaNaturaleza,2.6333485981135225,Herramientas Agroindustriales Gómez
CompraMaestra,2.5696498462423527,251.36721392094293,1GuavaÒÇé2811 resized.jpg,2022/09/23,05:00,Guava,2022/09/23,00:00,M71E65F65T199K50T49M82K83O90K68J74V71,DeliciaNaturaleza,0.9052016631166182,Apícola EcoMiel
CompraMaestra,3.7116461548549458,344.8625770745145,1GuavaÒÇé2817 resized.jpg,2022/09/09,14:00,Guava,2022/09/09,07:00,M71E65F65T199K50T49S82K83O90K68J74V71,FrescuraMágica,2.068003284748556,Carnes Sostenibles CampoReal
CompraMaestra,4.728017301372113,404.1934742526799,1GuavaÒÇé2836 resized.png,2022/09/18,07:00,Guava,2022/09/18,05:00,M71E65F65T199K50T51R82K83O90K68J80T71,FiestaSabor,2.090209125186061,Carnes Sostenibles CampoReal
CompraMaestra,2.5028609405292355,238.23434793804608,1GuavaÒÇé2838 resized resized.png,2022/09/09,01:00,Guava,2022/09/08,18:00,M71E65F65T199K50T51T82K83O90K68B69C73J69J46V78M,DulzuraSilvestre,1.588793130067143,Avícola San José
CompraMaestra,4.610035395011296,358.0041905458368,1GuavaÒÇé2845 resized resized.png,2022/09/28,11:00,Guava,2022/09/28,05:00,M71E65F65T199K50T52Q82K83O90K68B69C73J69J46V78M,AventuraFrutal,2.6189942572045184,AgroSuministros del Campo
CompraMaestra,4.45227343213914,216.9594030833101,1GuavaÒÇé2846.png,2022/09/11,20:00,Guava,2022/09/11,12:00,M71E65F65T199K50T52R46V78M,CosechaDivina,1.9920109341628505,Maquinaria Agrícola Avanzada
CompraMaestra,3.693789107607613,200.73235456144116,1GuavaÒÇé2850 resized.png,2022/09/08,03:00,Guava,2022/09/07,18:00,M71E65F65T199K50T53L82K83O90K68J80T71,ExóticoManjar,2.0712114740283374,Cosechadoras Progresivas SA
CompraMaestra,3.149763635114593,257.0044284632324,1GuavaÒÇé2854 resized resized.png,2022/09/01,06:00,Guava,2022/09/29,10:00,M71E65F65T199K50T53P82K83O90K68B69C73J69J46V78M,VibranteSabores,2.135873228912006,Silos y Almacenes AgroVault
