cliente,precio_venta,peso,t_id,fecha_venta,hora_venta,tipo,fecha_recogida,hora_recogida,lote,marca,coste_inicial,proveedor
CompraMaestra,3.308028058571165,280.98914681466147,Banana02524.png,2022/09/08,17:00,Banana,2022/09/08,06:00,H65T65T65L50Q50P46V78M,ManjarFruity,1.821467733660631,Semillero Genético BioCampo
CompraMaestra,2.271242646491136,381.4368660348675,Banana02561.png,2022/09/15,10:00,Banana,2022/09/15,02:00,H65T65T65L50Q54M46V78M,DeliciosoEdén,1.6981820597568011,Productos Lácteos EcoLeche
CompraMaestra,2.8871859998853378,264.1644830618193,Banana026.png,2022/09/09,15:00,Banana,2022/09/09,13:00,H65T65T65L50R46V78M,DeliciosoEdén,2.0999996925563025,Herramientas Agroindustriales Gómez
CompraMaestra,3.2805355686596664,304.8683169160352,Banana02600.png,2022/09/01,01:00,Banana,2022/09/01,18:00,H65T65T65L50R48L46V78M,ManjarFruity,1.374606252372713,Productos Lácteos EcoLeche
CompraMaestra,2.2208895805063884,302.7135479759486,Banana02631.png,2022/09/30,09:00,Banana,2022/09/29,19:00,H65T65T65L50R51M46V78M,DulceEncanto,2.029076018592029,AgroSoftware Soluciones
CompraMaestra,3.3506740776977733,315.2446662009953,Banana02703.png,2022/09/22,12:00,Banana,2022/09/22,05:00,H65T65T65L50S48O46V78M,FrescoDelValle,2.045842402559505,AgroQuímicos Naturales BioCultivos
CompraMaestra,4.131648737184904,293.1746132281297,Banana02721.png,2022/09/30,12:00,Banana,2022/09/30,06:00,H65T65T65L50S50M46V78M,DeliciosoEdén,2.5597188561556967,Apícola EcoMiel
CompraMaestra,3.134964670654254,191.73767978968303,Banana02739.png,2022/09/18,18:00,Banana,2022/09/18,09:00,H65T65T65L50S51U46V78M,DeliciosoEdén,1.4934198294099903,Semillas Innovadoras S.A.
CompraMaestra,2.949751903351109,341.55519783168864,Banana02765.png,2022/09/24,21:00,Banana,2022/09/24,16:00,H65T65T65L50S54Q46V78M,MaravillaJugosa,1.502764250191953,Semillero Genético BioCampo
CompraMaestra,2.801390466081301,419.21084482733625,Banana02778.png,2022/09/15,18:00,Banana,2022/09/15,16:00,H65T65T65L50S55T46V78M,DulzuraSilvestre,1.5886615320591342,Avícola San José
CompraMaestra,3.758956967301902,436.8062257357699,Banana02855.png,2022/09/09,06:00,Banana,2022/09/09,03:00,H65T65T65L50T53Q46V78M,FrescoDelValle,2.0044151814559577,Vivero Verde Esperanza
CompraMaestra,4.471899272289612,229.87229042403203,Banana02863.png,2022/09/05,19:00,Banana,2022/09/05,10:00,H65T65T65L50T54O46V78M,PlacerFrutado,3.267592418372282,Fitosanitarios BioPro
CompraMaestra,2.948644915050876,237.29086570166768,Banana02980.png,2022/09/05,04:00,Banana,2022/09/04,22:00,H65T65T65L50U56L46V78M,ExquisitoJardín,1.5596134888483946,Tractores Eficientes Delgado
CompraMaestra,3.890987128570404,250.7497404913632,Banana0299.png,2022/09/15,07:00,Banana,2022/09/14,21:00,H65T65T65L50U57J80T71,ExóticoManjar,2.0575849227411904,Maquinaria Agrícola Avanzada
CompraMaestra,3.779211233731403,312.61914545038,Banana03018.png,2022/09/21,16:00,Banana,2022/09/21,06:00,H65T65T65L51L49T46V78M,SabrosoEdén,2.289153620359412,Silos y Almacenes AgroVault
CompraMaestra,2.511441455273437,369.3544795563104,Banana03022.png,2022/09/01,06:00,Banana,2022/09/14,07:00,H65T65T65L51L50N46V78M,FrescoDelValle,2.1184291064453618,Avícola San José
CompraMaestra,3.123423151485908,241.4881937643618,Banana0361.png,2022/09/24,21:00,Banana,2022/09/24,17:00,H65T65T65L51R49J80T71,RicoBosque,1.6538200980039863,Agrícola Solaris Energía
CompraMaestra,2.368430010407652,405.9520792198031,Banana0421.png,2022/09/29,13:00,Banana,2022/09/29,06:00,H65T65T65L52N49J80T71,BrisaFrutal,1.2691314675454328,Carnes Sostenibles CampoReal
CompraMaestra,3.3795926649469896,112.72853444084907,Banana043.png,2022/09/10,13:00,Banana,2022/09/10,07:00,H65T65T65L52O46V78M,AventuraFrutal,2.073406512547205,Mallas AgroProtección García
CompraMaestra,4.022123293389332,174.26820249274692,Banana0434.png,2022/09/24,00:00,Banana,2022/09/23,20:00,H65T65T65L52O52J80T71,DeliciaNaturaleza,2.3876546902805504,Semillas Innovadoras S.A.
CompraMaestra,2.4103501307609947,264.29284719514783,Banana0496.png,2022/09/17,02:00,Banana,2022/09/16,19:00,H65T65T65L52U54J80T71,ExquisitoJardín,1.7483737740904943,Agronutrientes del Futuro
CompraMaestra,3.692771526021725,247.8601494277954,Banana0517.png,2022/09/26,02:00,Banana,2022/09/25,15:00,H65T65T65L53M55J80T71,FrescuraMágica,2.1828238145460443,Agrícola Solaris Energía
CompraMaestra,2.84586757172182,348.8748713106653,Banana0563.png,2022/09/29,23:00,Banana,2022/09/29,12:00,H65T65T65L53R51J80T71,GourmetFrutas,1.3931079909655633,Fertilizantes Naturales del Valle
CompraMaestra,3.630913049462817,356.9529340236093,Banana0573.png,2022/08/31,22:00,Banana,2022/09/06,21:00,H65T65T65L53S51J80T71,MaravillaJugosa,1.8418817620427637,AgroEnvases Sostenibles
CompraMaestra,3.8316468958331273,342.21811537176586,Banana0631.png,2022/09/16,22:00,Banana,2022/09/16,18:00,H65T65T65L54O49J80T71,DulceEncanto,2.0735982880284083,Maquinaria Agrícola Avanzada
CompraMaestra,3.90726749755178,132.99291814960867,Banana0648.png,2022/09/29,21:00,Banana,2022/09/29,17:00,H65T65T65L54P56J80T71,ArteFrutal,2.1778450670407024,Insecticidas Ecológicos Reyes
CompraMaestra,3.125486618597866,169.09704541587328,Banana0666.png,2022/10/01,07:00,Banana,2022/09/30,20:00,H65T65T65L54R54J80T71,FrutaDulce,1.6612514152145297,AgroSoftware Soluciones
CompraMaestra,3.615741779991412,309.90007560909135,Banana0779.png,2022/09/02,23:00,Banana,2022/09/02,16:00,H65T65T65L55S57J80T71,RicoBosque,1.7493920118233572,Agricultura Inteligente TechCultivos
CompraMaestra,4.092583752342729,293.7333044636997,Banana0783.png,2022/09/02,11:00,Banana,2022/09/02,01:00,H65T65T65L55T51J80T71,EmbrujoFrutal,2.166263431249066,Tecnosembradoras del Sur
CompraMaestra,2.545984362927797,245.8678385881231,Banana0796.png,2022/09/11,18:00,Banana,2022/09/11,11:00,H65T65T65L55U54J80T71,MaravillaJugosa,1.7624817204036136,EcoRiego Soluciones
CompraMaestra,3.627033135936244,423.7057302460137,Banana0850.png,2022/09/01,23:00,Banana,2022/09/01,11:00,H65T65T65L56Q48J80T71,DeliciaNaturaleza,,AgroQuímicos Naturales BioCultivos
CompraMaestra,3.7711551032494137,153.848907695266,Banana0890.png,2022/09/12,08:00,Banana,2022/09/11,23:00,H65T65T65L56U48J80T71,BrisaFrutal,1.6267895552606513,Pecuaria Moderna Alcaraz
CompraMaestra,3.233269673182164,410.28345746651104,Banana0893.png,2022/09/10,15:00,Banana,2022/09/10,09:00,H65T65T65L56U51J80T71,RincónFrutas,1.6273775632117906,Apícola EcoMiel
CompraMaestra,4.323348943011789,275.0304963814372,Banana0901.png,2022/09/25,01:00,Banana,2022/09/24,23:00,H65T65T65L57L49J80T71,TesoroNaturaleza,2.050230289037279,Energía Renovable AgroSol
CompraMaestra,,276.1650019040783,Banana091.png,2022/09/07,10:00,Banana,2022/09/07,04:00,H65T65T65L57M46V78M,FrescoDelValle,2.802885694682717,Energía Renovable AgroSol
La Tienda Justa,3.2414750365703835,322.4608250850707,Banana01042.png,2022/09/28,00:00,Banana,2022/09/27,21:00,H65T65T65L49L52N46V78M,SinfoníaDelicias,2.0693972842468837,Maquinaria Agrícola Avanzada
La Tienda Justa,3.9271244577578734,273.0582256872854,Banana01072.png,2022/09/28,01:00,Banana,2022/09/28,01:00,H65T65T65L49L55N46V78M,AventuraFrutal,2.10529097612022,Agronutrientes del Futuro
La Tienda Justa,4.593500152393654,271.5948163837992,Banana01073.png,2022/09/22,16:00,Banana,2022/09/22,09:00,H65T65T65L49L55O46V78M,FantasíaDelicia,2.907571711810255,EcoRiego Soluciones
La Tienda Justa,3.52671693685146,385.3619391968694,Banana01149.png,2022/09/04,16:00,Banana,2022/09/04,13:00,H65T65T65L49M52U46V78M,MaravillaJugosa,2.808620938970796,Ganadería Orgánica TierraFértil
La Tienda Justa,2.885793069292164,352.1187623126633,Banana01174.png,2022/09/24,04:00,Banana,2022/09/23,23:00,H65T65T65L49M55P46V78M,TesoroNaturaleza,1.6893880496466864,Maquinaria Agrícola Avanzada
La Tienda Justa,2.7844105166439395,334.47516375806043,Banana012.png,2022/09/24,12:00,Banana,2022/09/24,06:00,H65T65T65L49N46V78M,ArteFrutal,1.4461623517447868,BioCosecha Orgánica
La Tienda Justa,3.5521668470891417,203.38903025623523,Banana01210.png,2022/09/30,09:00,Banana,2022/09/30,00:00,H65T65T65L49N49L46V78M,FiestaSabor,2.288721416449301,EcoFungicidas Morales
La Tienda Justa,2.6424294246625246,242.0899081004521,Banana01252.png,2022/09/03,22:00,Banana,2022/09/03,16:00,H65T65T65L49N53N46V78M,RicoBosque,1.916099469903901,Reforestación Ecológica VerdeVida
La Tienda Justa,3.788733583760538,296.7436150375518,Banana01291.png,2022/09/15,04:00,Banana,2022/09/14,23:00,H65T65T65L49N57M46V78M,FantasíaDelicia,2.2474936291574568,Veterinaria EcoAnimal
La Tienda Justa,2.774138230016876,195.7587016090684,Banana01298.png,2022/09/12,20:00,Banana,2022/09/12,14:00,H65T65T65L49N57T46V78M,PlacerFrutado,1.4769864619945778,Carnes Sostenibles CampoReal
La Tienda Justa,2.514953379839865,388.75365673373466,Banana01368.png,2022/09/10,07:00,Banana,2022/09/09,21:00,H65T65T65L49O54T46V78M,TesoroNaturaleza,1.3942863512730457,Pecuaria Moderna Alcaraz
La Tienda Justa,3.2180261750749866,298.54746417314465,Banana01374.png,2022/09/28,00:00,Banana,2022/09/27,14:00,H65T65T65L49O55P46V78M,CítricosSelectos,1.8150748973068924,Apícola EcoMiel
La Tienda Justa,3.5801177255490844,386.03955936642393,Banana01378.png,2022/09/05,23:00,Banana,2022/09/05,12:00,H65T65T65L49O55T46V78M,EncantoNativo,2.0492582810824724,AgroSoftware Soluciones
La Tienda Justa,4.674472383840676,418.57184875548745,Banana01391.png,2022/09/23,14:00,Banana,2022/09/23,03:00,H65T65T65L49O57M46V78M,JugosoAroma,2.665936738650692,Productos Lácteos EcoLeche
La Tienda Justa,3.87024912323052,359.88493575148283,Banana01410.png,2022/09/30,16:00,Banana,2022/09/30,11:00,H65T65T65L49P49L46V78M,CítricosSelectos,1.852615204657529,Silos y Almacenes AgroVault
La Tienda Justa,2.4526655482925657,353.13575767102225,Banana01478.png,2022/09/22,05:00,Banana,2022/09/22,01:00,H65T65T65L49P55T46V78M,DulceEncanto,1.523821298556001,AgroEnvases Sostenibles
La Tienda Justa,2.9779794037180074,205.334180545857,Banana0148.png,2022/09/11,03:00,Banana,2022/09/10,22:00,H65T65T65L49P56J80T71,VibranteSabores,1.6094760169193347,AgroQuímicos Naturales BioCultivos
La Tienda Justa,3.754511124044748,140.81963610504212,Banana01485.png,2022/09/21,20:00,Banana,2022/09/21,09:00,H65T65T65L49P56Q46V78M,DeliciosoEdén,1.8438634535213667,Agrícola Solaris Energía
La Tienda Justa,3.2568406907005283,149.42146543457946,Banana0149.png,2022/09/09,23:00,Banana,2022/09/09,18:00,H65T65T65L49P57J80T71,ManjarFruity,2.1996620965450138,Cultivos Hidropónicos Innovagro
La Tienda Justa,3.2889616377809814,477.7227886678571,Banana01490.png,2022/09/27,02:00,Banana,2022/09/26,21:00,H65T65T65L49P57L46V78M,EncantoNativo,1.3987472459251162,Maquinaria Agrícola Avanzada
La Tienda Justa,3.5328859956139955,276.9100716667652,Banana01545.png,2022/09/20,14:00,Banana,2022/09/20,03:00,H65T65T65L49Q52Q46V78M,DulzuraSilvestre,2.5829496719943563,Pecuaria Moderna Alcaraz
La Tienda Justa,4.015612196576962,421.5502588263484,Banana01596.png,2022/09/23,15:00,Banana,2022/09/23,14:00,H65T65T65L49Q57R46V78M,CosechaDivina,2.504934016789822,Maquinaria Agrícola Avanzada
La Tienda Justa,3.211424742364516,292.7354227982456,Banana016.png,2022/09/28,00:00,Banana,2022/09/27,17:00,H65T65T65L49R46V78M,EmbrujoFrutal,1.7861780927402129,Ganadería Orgánica TierraFértil
La Tienda Justa,3.1718606100441478,265.5411638524211,Banana01632.png,2022/09/15,14:00,Banana,2022/09/15,09:00,H65T65T65L49R51N46V78M,EmbrujoFrutal,2.4178006189260666,Reforestación Ecológica VerdeVida
La Tienda Justa,3.928516527936921,288.82902569899727,Banana01664.png,2022/09/23,10:00,Banana,2022/09/23,01:00,H65T65T65L49R54P46V78M,FantasíaDelicia,2.6132050317058955,RiegoSmart Innovación
La Tienda Justa,3.44617186004956,291.6199368737982,Banana017.png,2022/09/13,06:00,Banana,2022/09/12,21:00,H65T65T65L49S46V78M,DulceEncanto,1.1250336997177928,Agronutrientes del Futuro
La Tienda Justa,3.441714648790036,188.60491090137785,Banana01739.png,2022/09/02,02:00,Banana,2022/09/01,19:00,H65T65T65L49S51U46V78M,JugosoAroma,1.8003863475944335,AgroQuímicos Naturales BioCultivos
La Tienda Justa,2.773310177139218,292.31039870399246,Banana0174.png,2022/09/10,03:00,Banana,2022/09/09,19:00,H65T65T65L49S52J80T71,FiestaSabor,1.3919237161532712,AgroQuímicos Naturales BioCultivos
La Tienda Justa,2.0396393902850134,235.27791107249067,Banana01747.png,2022/09/27,12:00,Banana,2022/09/27,08:00,H65T65T65L49S52S46V78M,FrescuraInigualable,1.238651093393187,Apícola EcoMiel
La Tienda Justa,4.308792501214726,159.98010164617764,Banana01811.png,2022/09/11,11:00,Banana,2022/09/11,03:00,H65T65T65L49T49M46V78M,RicoBosque,2.197495770404492,Vivero Verde Esperanza
La Tienda Justa,3.3407409502943333,443.59549034820304,Banana01843.png,2022/09/20,09:00,Banana,2022/09/19,23:00,H65T65T65L49T52O46V78M,RincónFrutas,1.6941256483488598,Semillero Genético BioCampo
La Tienda Justa,2.162536088630274,340.7135609026747,Banana01906.png,2022/09/10,11:00,Banana,2022/09/10,03:00,H65T65T65L49U48R46V78M,GourmetFrutas,1.4311849584291032,AgroSoftware Soluciones
La Tienda Justa,2.8489944675316266,455.5816974529073,Banana01929.png,2022/09/08,12:00,Banana,2022/09/08,10:00,H65T65T65L49U50U46V78M,SaborNativo,1.248414774918588,Fitosanitarios BioPro
La Tienda Justa,3.553778110614619,318.9831175519717,Banana01930.png,2022/09/26,15:00,Banana,2022/09/26,03:00,H65T65T65L49U51L46V78M,DeliciosoEdén,2.202875083914928,Silos y Almacenes AgroVault
La Tienda Justa,,432.8689063624729,Banana01940.png,2022/09/19,23:00,Banana,2022/09/19,12:00,H65T65T65L49U52L46V78M,EmbrujoFrutal,2.2394407778658003,Maquinaria Agrícola Avanzada
La Tienda Justa,2.7575903350852027,579.5118705136404,Banana01989.png,2022/09/12,01:00,Banana,2022/09/11,16:00,H65T65T65L49U56U46V78M,TropicalSabor,1.2209818378573416,AgroQuímicos Naturales BioCultivos
La Tienda Justa,3.2303600911638144,191.45274960559072,Banana0201.png,2022/09/15,14:00,Banana,2022/09/15,06:00,H65T65T65L50L49J80T71,RincónFrutas,1.680997314923775,AgroSoftware Soluciones
La Tienda Justa,3.066027444797033,125.03448079268544,Banana02025.png,2022/09/16,11:00,Banana,2022/09/16,06:00,H65T65T65L50L50Q46V78M,AventuraFrutal,2.0805661095975383,Pesca Sustentable Oceanica
La Tienda Justa,4.764741643623965,328.3500084625971,Banana02050.png,2022/09/18,11:00,Banana,2022/09/18,05:00,H65T65T65L50L53L46V78M,DulceEncanto,3.5508622834550625,Tractores Eficientes Delgado
La Tienda Justa,4.204408856050554,322.4767961802362,Banana02100.png,2022/09/25,15:00,Banana,2022/09/25,11:00,H65T65T65L50M48L46V78M,FrutaDulce,2.3184560424953973,Insecticidas Ecológicos Reyes
La Tienda Justa,3.474275899871647,303.59725139583566,Banana02153.png,2022/09/24,19:00,Banana,2022/09/24,08:00,H65T65T65L50M53O46V78M,CosechaDivina,1.833032999561968,Pesca Sustentable Oceanica
La Tienda Justa,3.66265287261156,145.94017822608637,Banana0227.png,2022/09/24,02:00,Banana,2022/09/23,14:00,H65T65T65L50N55J80T71,FiestaSabor,2.3299974553696665,Energía Renovable AgroSol
La Tienda Justa,4.392212016721121,366.029165146096,Banana02270.png,2022/09/25,01:00,Banana,2022/09/24,14:00,H65T65T65L50N55L46V78M,ParaísoFrutal,2.6501550391964086,Agrícola Solaris Energía
La Tienda Justa,3.568720337646236,450.2864683660969,Banana02275.png,2022/09/26,20:00,Banana,2022/09/26,15:00,H65T65T65L50N55Q46V78M,CítricosSelectos,2.199869129962419,Veterinaria EcoAnimal
La Tienda Justa,3.205189687801364,392.1151076209693,Banana02296.png,2022/09/27,08:00,Banana,2022/09/27,02:00,H65T65T65L50N57R46V78M,FantasíaDelicia,1.5307013554189897,Fitosanitarios BioPro
La Tienda Justa,3.4760187526660493,309.5680421177853,Banana02318.png,2022/09/30,07:00,Banana,2022/09/30,01:00,H65T65T65L50O49T46V78M,SaborNativo,1.818262203172364,Pecuaria Moderna Alcaraz
La Tienda Justa,4.445139450961355,367.9301697398002,Banana02340.png,2022/09/16,02:00,Banana,2022/09/15,19:00,H65T65T65L50O52L46V78M,FrutaDulce,,Reforestación Ecológica VerdeVida
La Tienda Justa,3.729218381977434,258.1320239292346,Banana02357.png,2022/09/29,05:00,Banana,2022/09/28,22:00,H65T65T65L50O53S46V78M,ManjarFruity,1.9598546898945288,BioCosecha Orgánica
La Tienda Justa,4.578905348426767,253.8453213501332,Banana02484.png,2022/09/22,16:00,Banana,2022/09/22,16:00,H65T65T65L50P56P46V78M,FrescuraInigualable,2.1023369458196584,Insecticidas Ecológicos Reyes
La Tienda Justa,2.276232761740682,237.7550391913991,Banana02490.png,2022/09/03,21:00,Banana,2022/09/03,16:00,H65T65T65L50P57L46V78M,JugosoAroma,1.5345170892600866,AgroSoftware Soluciones
La Tienda Justa,3.2130502538986656,159.66473694884527,Banana02497.png,2022/09/24,13:00,Banana,2022/09/24,08:00,H65T65T65L50P57S46V78M,DulzuraSilvestre,2.0651500999153165,Agricultura Inteligente TechCultivos
La Tienda Justa,3.0137220984775075,328.3036236003803,Banana02507.png,2022/09/04,03:00,Banana,2022/09/03,17:00,H65T65T65L50Q48S46V78M,RicoBosque,1.192592429817335,Energía Renovable AgroSol
La Tienda Justa,4.533868230070357,190.0724597516461,Banana0251.png,2022/09/11,19:00,Banana,2022/09/11,10:00,H65T65T65L50Q49J80T71,FiestaSabor,2.5745414241772995,BioCosecha Orgánica
La Tienda Justa,4.011173742876984,246.36480703826203,Banana02543.png,2022/09/02,04:00,Banana,2022/09/01,20:00,H65T65T65L50Q52O46V78M,PaladarDorado,2.248504637222236,Cosechadoras Progresivas SA
La Tienda Justa,4.704628406990443,417.9104884463835,Banana0257.png,2022/09/19,03:00,Banana,2022/09/19,01:00,H65T65T65L50Q55J80T71,AromasCelestiales,2.498225361170582,Tractores Eficientes Delgado
La Tienda Justa,2.936362111018529,338.18486777238974,Banana0263.png,2022/09/25,01:00,Banana,2022/09/24,23:00,H65T65T65L50R51J80T71,CosechaDivina,1.996442097684946,Fertilizantes Naturales del Valle
